,aeronave_ano_fabricacao,aeronave_nivel_dano,aeronave_fatalidades_total,fator_area,ocorrencia_classificacao,ocorrencia_dia,idade_aeronave,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_hora,timestamp,rain,windspeed_100m
60975,1973.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,05/04/2016,43.0,-62.4094444444,3.7633333333,16:05:00,2016-05-04 16:00:00,1.0,3.7
60975,1973.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/04/2016,43.0,-62.4094444444,3.7633333333,16:05:00,2016-05-04 16:00:00,1.0,3.7
60975,1973.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/04/2016,43.0,-62.4094444444,3.7633333333,16:05:00,2016-05-04 16:00:00,1.0,3.7
60975,1973.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/04/2016,43.0,-62.4094444444,3.7633333333,16:05:00,2016-05-04 16:00:00,1.0,3.7
60975,1973.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,05/04/2016,43.0,-62.4094444444,3.7633333333,16:05:00,2016-05-04 16:00:00,1.0,3.7
60975,1973.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,05/04/2016,43.0,-62.4094444444,3.7633333333,16:05:00,2016-05-04 16:00:00,1.0,3.7
60975,1973.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,05/04/2016,43.0,-62.4094444444,3.7633333333,16:05:00,2016-05-04 16:00:00,1.0,3.7
60975,1973.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/04/2016,43.0,-62.4094444444,3.7633333333,16:05:00,2016-05-04 16:00:00,1.0,3.7
60980,1966.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,02/04/2016,50.0,-42.8044444444,-2.7566666667,14:12:00,2016-02-04 14:00:00,2.0,22.4
60980,1966.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,02/04/2016,50.0,-42.8044444444,-2.7566666667,14:12:00,2016-02-04 14:00:00,2.0,22.4
60981,2011.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,04/04/2016,5.0,-55.9211111111,-13.0633333333,12:30:00,2016-04-04 12:00:00,0.0,4.5
60981,2011.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,04/04/2016,5.0,-55.9211111111,-13.0633333333,12:30:00,2016-04-04 12:00:00,0.0,4.5
60981,2011.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,04/04/2016,5.0,-55.9211111111,-13.0633333333,12:30:00,2016-04-04 12:00:00,0.0,4.5
60981,2011.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,04/04/2016,5.0,-55.9211111111,-13.0633333333,12:30:00,2016-04-04 12:00:00,0.0,4.5
60981,2011.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,04/04/2016,5.0,-55.9211111111,-13.0633333333,12:30:00,2016-04-04 12:00:00,0.0,4.5
60981,2011.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,04/04/2016,5.0,-55.9211111111,-13.0633333333,12:30:00,2016-04-04 12:00:00,0.0,4.5
60983,1976.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,09/04/2016,40.0,-60.3455555556,5.0841666667,19:30:00,2016-09-04 19:00:00,0.3,15.4
60983,1976.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,09/04/2016,40.0,-60.3455555556,5.0841666667,19:30:00,2016-09-04 19:00:00,0.3,15.4
60983,1976.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,09/04/2016,40.0,-60.3455555556,5.0841666667,19:30:00,2016-09-04 19:00:00,0.3,15.4
60983,1976.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,09/04/2016,40.0,-60.3455555556,5.0841666667,19:30:00,2016-09-04 19:00:00,0.3,15.4
60983,1976.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,09/04/2016,40.0,-60.3455555556,5.0841666667,19:30:00,2016-09-04 19:00:00,0.3,15.4
60983,1976.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,09/04/2016,40.0,-60.3455555556,5.0841666667,19:30:00,2016-09-04 19:00:00,0.3,15.4
61003,2007.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/04/2016,9.0,-60.8141666667,2.6955555556,10:08:00,2016-04-19 10:00:00,1.7,8.7
61003,2007.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/04/2016,9.0,-60.8141666667,2.6955555556,10:08:00,2016-04-19 10:00:00,1.7,8.7
61003,2007.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,19/04/2016,9.0,-60.8141666667,2.6955555556,10:08:00,2016-04-19 10:00:00,1.7,8.7
61008,1978.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,19/04/2016,38.0,-50.11277778,-25.22666667,15:10:00,2016-04-19 15:00:00,0.0,25.2
61008,1978.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,19/04/2016,38.0,-50.11277778,-25.22666667,15:10:00,2016-04-19 15:00:00,0.0,25.2
61012,1985.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,21/04/2016,31.0,-39.1080555556,-16.5413888889,14:40:00,2016-04-21 14:00:00,0.0,17.7
61012,1985.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,21/04/2016,31.0,-39.1080555556,-16.5413888889,14:40:00,2016-04-21 14:00:00,0.0,17.7
61012,1985.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,21/04/2016,31.0,-39.1080555556,-16.5413888889,14:40:00,2016-04-21 14:00:00,0.0,17.7
61014,2001.0,NENHUM,0.0,FATOR HUMANO,INCIDENTE GRAVE,24/02/2016,15.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2001.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,24/02/2016,15.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2001.0,NENHUM,0.0,FATOR HUMANO,INCIDENTE GRAVE,24/02/2016,15.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2001.0,NENHUM,0.0,FATOR HUMANO,INCIDENTE GRAVE,24/02/2016,15.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2001.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,24/02/2016,15.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2001.0,NENHUM,0.0,FATOR HUMANO,INCIDENTE GRAVE,24/02/2016,15.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2001.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,24/02/2016,15.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2001.0,NENHUM,0.0,FATOR HUMANO,INCIDENTE GRAVE,24/02/2016,15.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2001.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,24/02/2016,15.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2015.0,NENHUM,0.0,FATOR HUMANO,INCIDENTE GRAVE,24/02/2016,1.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2015.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,24/02/2016,1.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2015.0,NENHUM,0.0,FATOR HUMANO,INCIDENTE GRAVE,24/02/2016,1.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2015.0,NENHUM,0.0,FATOR HUMANO,INCIDENTE GRAVE,24/02/2016,1.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2015.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,24/02/2016,1.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2015.0,NENHUM,0.0,FATOR HUMANO,INCIDENTE GRAVE,24/02/2016,1.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2015.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,24/02/2016,1.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2015.0,NENHUM,0.0,FATOR HUMANO,INCIDENTE GRAVE,24/02/2016,1.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61014,2015.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,24/02/2016,1.0,-61.8694444444,3.5544444444,05:48:00,2016-02-24 05:00:00,0.0,13.0
61031,2010.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,25/04/2016,6.0,-49.10277778,-25.46138889,13:58:00,2016-04-25 13:00:00,0.0,27.8
61031,2010.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,25/04/2016,6.0,-49.10277778,-25.46138889,13:58:00,2016-04-25 13:00:00,0.0,27.8
61031,2010.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,25/04/2016,6.0,-49.10277778,-25.46138889,13:58:00,2016-04-25 13:00:00,0.0,27.8
61031,2010.0,SUBSTANCIAL,0.0,OUTRO,ACIDENTE,25/04/2016,6.0,-49.10277778,-25.46138889,13:58:00,2016-04-25 13:00:00,0.0,27.8
61031,2010.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,25/04/2016,6.0,-49.10277778,-25.46138889,13:58:00,2016-04-25 13:00:00,0.0,27.8
61033,1993.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,21/04/2016,23.0,-44.3072222222,-22.9752777778,16:45:00,2016-04-21 16:00:00,0.0,7.6
61033,1993.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,21/04/2016,23.0,-44.3072222222,-22.9752777778,16:45:00,2016-04-21 16:00:00,0.0,7.6
61033,1993.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,21/04/2016,23.0,-44.3072222222,-22.9752777778,16:45:00,2016-04-21 16:00:00,0.0,7.6
61033,1993.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,21/04/2016,23.0,-44.3072222222,-22.9752777778,16:45:00,2016-04-21 16:00:00,0.0,7.6
61033,1993.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,21/04/2016,23.0,-44.3072222222,-22.9752777778,16:45:00,2016-04-21 16:00:00,0.0,7.6
61051,1989.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,26/04/2016,27.0,-56.9158333333,-14.3975,19:30:00,2016-04-26 19:00:00,0.2,35.8
61051,1989.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,26/04/2016,27.0,-56.9158333333,-14.3975,19:30:00,2016-04-26 19:00:00,0.2,35.8
61051,1989.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,26/04/2016,27.0,-56.9158333333,-14.3975,19:30:00,2016-04-26 19:00:00,0.2,35.8
61051,1989.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,26/04/2016,27.0,-56.9158333333,-14.3975,19:30:00,2016-04-26 19:00:00,0.2,35.8
61070,2002.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,22/04/2016,14.0,-49.9805555556,-8.0305555556,18:30:00,2016-04-22 18:00:00,0.0,10.3
61070,2002.0,LEVE,0.0,OUTRO,INCIDENTE GRAVE,22/04/2016,14.0,-49.9805555556,-8.0305555556,18:30:00,2016-04-22 18:00:00,0.0,10.3
61070,2002.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,22/04/2016,14.0,-49.9805555556,-8.0305555556,18:30:00,2016-04-22 18:00:00,0.0,10.3
61070,2002.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,22/04/2016,14.0,-49.9805555556,-8.0305555556,18:30:00,2016-04-22 18:00:00,0.0,10.3
61079,1976.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,01/05/2016,40.0,-50.14638889,-25.18555556,19:15:00,2016-01-05 19:00:00,0.4,11.5
61079,1976.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,01/05/2016,40.0,-50.14638889,-25.18555556,19:15:00,2016-01-05 19:00:00,0.4,11.5
65198,1997.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,13/05/2016,19.0,-61.2588888889,-11.2644444444,19:19:00,2016-05-13 19:00:00,0.1,7.7
65198,1997.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,13/05/2016,19.0,-61.2588888889,-11.2644444444,19:19:00,2016-05-13 19:00:00,0.1,7.7
65198,1997.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,13/05/2016,19.0,-61.2588888889,-11.2644444444,19:19:00,2016-05-13 19:00:00,0.1,7.7
65198,1997.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,13/05/2016,19.0,-61.2588888889,-11.2644444444,19:19:00,2016-05-13 19:00:00,0.1,7.7
65198,1997.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,13/05/2016,19.0,-61.2588888889,-11.2644444444,19:19:00,2016-05-13 19:00:00,0.1,7.7
65198,1997.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,13/05/2016,19.0,-61.2588888889,-11.2644444444,19:19:00,2016-05-13 19:00:00,0.1,7.7
65218,1964.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,17/05/2016,52.0,-46.5213888889,-16.2022222222,11:30:00,2016-05-17 11:00:00,0.0,4.0
65218,1964.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,17/05/2016,52.0,-46.5213888889,-16.2022222222,11:30:00,2016-05-17 11:00:00,0.0,4.0
65218,1964.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,17/05/2016,52.0,-46.5213888889,-16.2022222222,11:30:00,2016-05-17 11:00:00,0.0,4.0
65218,1964.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,17/05/2016,52.0,-46.5213888889,-16.2022222222,11:30:00,2016-05-17 11:00:00,0.0,4.0
65218,1964.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,17/05/2016,52.0,-46.5213888889,-16.2022222222,11:30:00,2016-05-17 11:00:00,0.0,4.0
65244,1977.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,26/05/2016,39.0,-43.1683333333,-21.5633333333,18:10:00,2016-05-26 18:00:00,0.0,7.0
65270,1948.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,02/06/2016,68.0,-49.23361111,-25.40333333,14:15:00,2016-02-06 14:00:00,0.1,5.8
65292,1983.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,11/06/2016,33.0,-48.67416667,-27.61444444,16:37:00,2016-11-06 16:00:00,0.1,19.3
65292,1983.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,11/06/2016,33.0,-48.67416667,-27.61444444,16:37:00,2016-11-06 16:00:00,0.1,19.3
65292,1983.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,11/06/2016,33.0,-48.67416667,-27.61444444,16:37:00,2016-11-06 16:00:00,0.1,19.3
65292,1983.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,11/06/2016,33.0,-48.67416667,-27.61444444,16:37:00,2016-11-06 16:00:00,0.1,19.3
65318,1977.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,13/06/2016,39.0,-44.8602777778,-17.3169444444,11:05:00,2016-06-13 11:00:00,0.0,10.0
65318,1977.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,13/06/2016,39.0,-44.8602777778,-17.3169444444,11:05:00,2016-06-13 11:00:00,0.0,10.0
65318,1977.0,LEVE,0.0,FATOR MATERIAL,INCIDENTE GRAVE,13/06/2016,39.0,-44.8602777778,-17.3169444444,11:05:00,2016-06-13 11:00:00,0.0,10.0
65318,1977.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,13/06/2016,39.0,-44.8602777778,-17.3169444444,11:05:00,2016-06-13 11:00:00,0.0,10.0
65359,1992.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,25/06/2016,24.0,-47.6194444444,-22.7105555556,13:59:00,2016-06-25 13:00:00,0.0,10.2
65359,1992.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,25/06/2016,24.0,-47.6194444444,-22.7105555556,13:59:00,2016-06-25 13:00:00,0.0,10.2
65359,1992.0,SUBSTANCIAL,0.0,FATOR HUMANO,INCIDENTE GRAVE,25/06/2016,24.0,-47.6194444444,-22.7105555556,13:59:00,2016-06-25 13:00:00,0.0,10.2
65359,1992.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,25/06/2016,24.0,-47.6194444444,-22.7105555556,13:59:00,2016-06-25 13:00:00,0.0,10.2
65360,2009.0,DESTRUÍDA,5.0,FATOR OPERACIONAL,ACIDENTE,26/06/2016,7.0,-46.8336111111,-23.2827777778,11:10:00,2016-06-26 11:00:00,0.0,15.4
65360,2009.0,DESTRUÍDA,5.0,FATOR HUMANO,ACIDENTE,26/06/2016,7.0,-46.8336111111,-23.2827777778,11:10:00,2016-06-26 11:00:00,0.0,15.4
65360,2009.0,DESTRUÍDA,5.0,FATOR HUMANO,ACIDENTE,26/06/2016,7.0,-46.8336111111,-23.2827777778,11:10:00,2016-06-26 11:00:00,0.0,15.4
65360,2009.0,DESTRUÍDA,5.0,FATOR OPERACIONAL,ACIDENTE,26/06/2016,7.0,-46.8336111111,-23.2827777778,11:10:00,2016-06-26 11:00:00,0.0,15.4
65360,2009.0,DESTRUÍDA,5.0,FATOR HUMANO,ACIDENTE,26/06/2016,7.0,-46.8336111111,-23.2827777778,11:10:00,2016-06-26 11:00:00,0.0,15.4
65360,2009.0,DESTRUÍDA,5.0,FATOR HUMANO,ACIDENTE,26/06/2016,7.0,-46.8336111111,-23.2827777778,11:10:00,2016-06-26 11:00:00,0.0,15.4
65360,2009.0,DESTRUÍDA,5.0,FATOR HUMANO,ACIDENTE,26/06/2016,7.0,-46.8336111111,-23.2827777778,11:10:00,2016-06-26 11:00:00,0.0,15.4
65360,2009.0,DESTRUÍDA,5.0,FATOR HUMANO,ACIDENTE,26/06/2016,7.0,-46.8336111111,-23.2827777778,11:10:00,2016-06-26 11:00:00,0.0,15.4
65412,2001.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,12/07/2016,15.0,-54.6702777778,-20.4694444444,17:24:00,2016-12-07 17:00:00,0.2,16.3
65413,1986.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,10/07/2016,30.0,-44.45805555555,-18.76611111111,16:00:00,2016-10-07 16:00:00,0.0,22.7
65413,1986.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,10/07/2016,30.0,-44.45805555555,-18.76611111111,16:00:00,2016-10-07 16:00:00,0.0,22.7
65413,1986.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,10/07/2016,30.0,-44.45805555555,-18.76611111111,16:00:00,2016-10-07 16:00:00,0.0,22.7
65413,1986.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,10/07/2016,30.0,-44.45805555555,-18.76611111111,16:00:00,2016-10-07 16:00:00,0.0,22.7
65414,1991.0,LEVE,0.0,FATOR HUMANO,INCIDENTE GRAVE,08/07/2016,25.0,-43.9613888889,-20.0472222222,19:50:00,2016-08-07 19:00:00,0.0,10.8
65421,1982.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,08/07/2016,34.0,-48.4680555556,-22.7427777778,20:20:00,2016-08-07 20:00:00,0.0,16.9
65421,1982.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,08/07/2016,34.0,-48.4680555556,-22.7427777778,20:20:00,2016-08-07 20:00:00,0.0,16.9
65421,1982.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,08/07/2016,34.0,-48.4680555556,-22.7427777778,20:20:00,2016-08-07 20:00:00,0.0,16.9
65421,1982.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,08/07/2016,34.0,-48.4680555556,-22.7427777778,20:20:00,2016-08-07 20:00:00,0.0,16.9
65421,1982.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,08/07/2016,34.0,-48.4680555556,-22.7427777778,20:20:00,2016-08-07 20:00:00,0.0,16.9
65425,2008.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,17/07/2016,8.0,-48.1952777778,-24.7513888889,15:00:00,2016-07-17 15:00:00,0.0,5.1
65469,1977.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,31/07/2016,39.0,-47.6194444444,-22.7105555556,15:00:00,2016-07-31 15:00:00,0.0,9.7
65469,1977.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,31/07/2016,39.0,-47.6194444444,-22.7105555556,15:00:00,2016-07-31 15:00:00,0.0,9.7
65469,1977.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,31/07/2016,39.0,-47.6194444444,-22.7105555556,15:00:00,2016-07-31 15:00:00,0.0,9.7
65469,1977.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,31/07/2016,39.0,-47.6194444444,-22.7105555556,15:00:00,2016-07-31 15:00:00,0.0,9.7
65493,1994.0,LEVE,0.0,FATOR OPERACIONAL,ACIDENTE,03/08/2016,22.0,-64.7838888889,-7.2502777778,19:40:00,2016-03-08 19:00:00,0.0,5.1
65493,1994.0,LEVE,0.0,FATOR OPERACIONAL,ACIDENTE,03/08/2016,22.0,-64.7838888889,-7.2502777778,19:40:00,2016-03-08 19:00:00,0.0,5.1
65493,1994.0,LEVE,0.0,FATOR OPERACIONAL,ACIDENTE,03/08/2016,22.0,-64.7838888889,-7.2502777778,19:40:00,2016-03-08 19:00:00,0.0,5.1
65493,1994.0,LEVE,0.0,FATOR OPERACIONAL,ACIDENTE,03/08/2016,22.0,-64.7838888889,-7.2502777778,19:40:00,2016-03-08 19:00:00,0.0,5.1
65536,1980.0,SUBSTANCIAL,0.0,FATOR HUMANO,INCIDENTE GRAVE,21/08/2016,36.0,-60.0086111111,-3.0752777778,13:00:00,2016-08-21 13:00:00,0.0,5.6
65536,1980.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,21/08/2016,36.0,-60.0086111111,-3.0752777778,13:00:00,2016-08-21 13:00:00,0.0,5.6
65546,1986.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,10/08/2016,30.0,-49.84222222222,-16.53722222222,20:20:00,2016-10-08 20:00:00,0.0,10.4
65546,1986.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,10/08/2016,30.0,-49.84222222222,-16.53722222222,20:20:00,2016-10-08 20:00:00,0.0,10.4
65546,1986.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,10/08/2016,30.0,-49.84222222222,-16.53722222222,20:20:00,2016-10-08 20:00:00,0.0,10.4
65548,1975.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,21/08/2016,41.0,-56.0880555556,-15.8525,15:00:00,2016-08-21 15:00:00,0.0,33.1
65548,1975.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,21/08/2016,41.0,-56.0880555556,-15.8525,15:00:00,2016-08-21 15:00:00,0.0,33.1
65548,1975.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,21/08/2016,41.0,-56.0880555556,-15.8525,15:00:00,2016-08-21 15:00:00,0.0,33.1
65548,1975.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,21/08/2016,41.0,-56.0880555556,-15.8525,15:00:00,2016-08-21 15:00:00,0.0,33.1
65548,1975.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,21/08/2016,41.0,-56.0880555556,-15.8525,15:00:00,2016-08-21 15:00:00,0.0,33.1
65548,1975.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,21/08/2016,41.0,-56.0880555556,-15.8525,15:00:00,2016-08-21 15:00:00,0.0,33.1
65548,1975.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,21/08/2016,41.0,-56.0880555556,-15.8525,15:00:00,2016-08-21 15:00:00,0.0,33.1
65548,1975.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,21/08/2016,41.0,-56.0880555556,-15.8525,15:00:00,2016-08-21 15:00:00,0.0,33.1
65569,1971.0,DESTRUÍDA,0.0,FATOR OPERACIONAL,ACIDENTE,27/08/2016,45.0,-45.8613888889,-23.2291666667,12:30:00,2016-08-27 12:00:00,0.0,6.0
65569,1971.0,DESTRUÍDA,0.0,FATOR HUMANO,ACIDENTE,27/08/2016,45.0,-45.8613888889,-23.2291666667,12:30:00,2016-08-27 12:00:00,0.0,6.0
65569,1971.0,DESTRUÍDA,0.0,FATOR OPERACIONAL,ACIDENTE,27/08/2016,45.0,-45.8613888889,-23.2291666667,12:30:00,2016-08-27 12:00:00,0.0,6.0
65569,1971.0,DESTRUÍDA,0.0,FATOR OPERACIONAL,ACIDENTE,27/08/2016,45.0,-45.8613888889,-23.2291666667,12:30:00,2016-08-27 12:00:00,0.0,6.0
65569,1971.0,DESTRUÍDA,0.0,FATOR HUMANO,ACIDENTE,27/08/2016,45.0,-45.8613888889,-23.2291666667,12:30:00,2016-08-27 12:00:00,0.0,6.0
65569,1971.0,DESTRUÍDA,0.0,FATOR OPERACIONAL,ACIDENTE,27/08/2016,45.0,-45.8613888889,-23.2291666667,12:30:00,2016-08-27 12:00:00,0.0,6.0
65569,1971.0,DESTRUÍDA,0.0,FATOR OPERACIONAL,ACIDENTE,27/08/2016,45.0,-45.8613888889,-23.2291666667,12:30:00,2016-08-27 12:00:00,0.0,6.0
65575,1998.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,28/08/2016,18.0,-43.3591666667,-22.9225,20:44:00,2016-08-28 20:00:00,0.0,17.1
65622,1988.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,08/09/2016,28.0,-53.61138889,-28.65888889,13:00:00,2016-08-09 13:00:00,0.0,10.3
65622,1988.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,08/09/2016,28.0,-53.61138889,-28.65888889,13:00:00,2016-08-09 13:00:00,0.0,10.3
